-0.0000004,6.19297
-0.0000009,6.4835
-0.0000001,6.78362
0.0000017,7.08202
0.0000033,7.36441
0.0000051,7.68888
0.0000064,8.00033
0.0000081,8.28421
0.0000099,8.58722
0.0000119,8.91043
0.0000136,9.24942
0.0000147,9.53265
0.0000161,9.82676
0.0000177,10.12914
0.0000191,10.4381
0.0000204,10.75371
0.0000217,11.07223
0.0000231,11.39286
0.0000246,11.71695
0.0000261,12.04281
0.0000278,12.36995
0.0000296,12.69772
0.0000311,13.02467
0.0000331,13.35252
0.0000349,13.6793
0.0000366,14.0035
0.0000381,14.32831
0.0000395,14.65148
0.0000409,14.97242
0.0000426,15.29436
0.0000444,15.61883
0.0000463,15.94459
0.0000479,16.2738
0.0000494,16.60532
0.000051,16.93793
0.0000524,17.27208
0.0000542,17.60651
0.0000559,17.93961
0.0000576,18.27121
0.0000594,18.60064
0.0000612,18.92787
0.0000629,19.25295
0.0000643,19.57484
0.0000655,19.89486
0.0000671,20.21429
0.0000682,20.53059
0.0000692,20.84447
0.0000704,21.15583
0.0000711,21.46429
0.0000717,21.77202
0.0000725,22.07926
0.0000737,22.38541
0.0000747,22.69203
0.0000756,22.99994
0.0000769,23.30844
0.0000784,23.61846
0.0000801,23.93023
0.0000822,24.24291
0.0000844,24.55578
0.0000866,24.86731
0.0000886,25.17631
0.0000907,25.48327
0.0000923,25.78756
0.0000936,26.08934
0.000095,26.38987
0.000096,26.68792
0.0000972,26.9828
0.0000985,27.27562
0.0000996,27.56557
0.0001008,27.85187
0.000102,28.13651
0.0001035,28.41972
0.0001053,28.77155
0.0001071,29.12407
0.0001085,29.40626
0.0001095,29.68892
0.0001107,29.97153
0.000112,30.25489
0.0001134,30.54106
0.0001147,30.82894
0.000116,31.11638
0.0001172,31.40419
0.0001188,31.6909
0.0001207,31.97732
0.0001225,32.2633
0.0001241,32.54803
0.0001258,32.83264
0.0001276,33.11729
0.0001293,33.46868
0.0001309,33.81601
0.0001325,34.15935
0.000134,34.49983
0.0001361,34.83753
0.0001375,35.17143
0.0001394,35.50747
0.0001413,35.84106
0.0001427,36.17588
0.0001445,36.51278
0.0001464,36.85178
0.0001477,37.19506
0.0001491,37.53819
0.0001504,37.88292
0.0001518,38.2262
0.0001532,38.56992
0.0001546,38.91185
0.0001565,39.25127
0.0001583,39.59101
0.0001606,39.92731
0.0001627,40.26502
0.0001646,40.59918
0.0001665,40.93128
0.0001682,41.25991
0.0001698,41.58418
0.0001717,41.90815
0.0001732,42.23244
0.0001745,42.55892
0.0001763,42.88591
0.0001779,43.21539
0.0001799,43.54459
0.0001816,43.87569
0.0001832,44.20946
0.0001841,44.54033
0.0001852,44.87266
0.0001867,45.20438
0.0001883,45.53635
0.0001899,45.86733
0.0001918,46.19845
0.0001931,46.52993
0.0001944,46.86149
0.0001953,47.19419
0.0001962,47.52545
0.0001979,47.85553
0.0001995,48.18103
0.0002012,48.50415
0.0002026,48.82693
0.0002041,49.15025
0.0002059,49.47642
0.0002081,49.80233
0.00021,50.13078
0.0002119,50.4593
0.0002137,50.78679
0.0002154,51.11381
0.0002171,51.43805
0.0002188,51.76121
0.000221,52.0832
0.0002227,52.40571
0.0002249,52.72464
0.0002264,53.04445
0.0002279,53.36686
0.0002295,53.68912
0.0002313,54.01072
0.0002331,54.3301
0.0002346,54.64957
0.0002363,54.96908
0.0002385,55.29015
0.0002401,55.61235
0.0002419,55.93638
0.0002433,56.26192
0.0002447,56.58941
0.0002465,56.91992
0.0002478,57.25069
0.0002496,57.5834
0.0002508,57.91713
0.0002521,58.24881
0.0002534,58.57721
0.0002545,58.90248
0.000256,59.22768
0.0002571,59.54868
0.0002588,59.86843
0.0002601,60.18731
0.0002616,60.50516
0.0002632,60.8254
0.0002647,61.14389
0.0002667,61.46496
0.0002691,61.78767
0.000271,62.11202
0.0002733,62.43752
0.0002749,62.76361
0.0002769,63.09258
0.0002789,63.42457
0.0002808,63.75989
0.0002829,64.09493
0.0002847,64.43153
0.0002871,64.76756
0.0002885,65.10341
0.0002899,65.43785
0.0002911,65.76528
